user_id,user_paid,Year,Month,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
466614,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,linkedin,NULL,Introduction to the world of data and data science
466616,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
466619,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
466620,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,google,I want to join an industry-leading company.,Machine and deep learning
466622,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
466643,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,youtube,NULL,Introduction to the world of data and data science
466653,1,2023,1,23-Jan,onboarded,annual,23-Jan,Canada,youtube,Other,Specialized advanced topics
466654,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
466669,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Canada,facebook,I want to become a data scientist.,Data analysis and data visualization
466671,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
466682,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,multiple_sources,NULL,Introduction to the world of data and data science
466689,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to earn a higher salary.,Business analysis
466707,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466717,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,NULL,Introduction to the world of data and data science
466719,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
466733,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,google,I want to improve my data skills.,Introduction to the world of data and data science
466756,1,2023,1,23-Jan,onboarded,annual,23-Feb,Nigeria,friend,I want to become a data scientist.,Data analysis and data visualization
466760,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,friend,NULL,Introduction to the world of data and data science
466761,1,2023,1,23-Jan,onboarded,annual,23-Jan,Portugal,youtube,I want to join an industry-leading company.,Machine and deep learning
466765,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,google,NULL,NULL
466776,1,2023,1,23-Jan,onboarded,monthly,23-Jan,India,youtube,NULL,Introduction to the world of data and data science
466795,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,other,NULL,NULL
466809,1,2023,1,23-Jan,onboarded,annual,23-Jan,Italy,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
466821,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
466828,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466879,1,2023,1,23-Jan,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
466883,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,NULL,Introduction to the world of data and data science
466889,1,2023,1,23-Jan,onboarded,annual,23-Jan,Thailand,google,I want to earn a higher salary.,Business analysis
466893,1,2023,1,23-Jan,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
466904,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,NULL,Introduction to the world of data and data science
466907,1,2023,1,23-Jan,onboarded,annual,23-Jan,South Africa,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466911,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
466913,1,2023,1,23-Jan,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
466928,1,2023,1,23-Jan,onboarded,annual,23-Jan,Italy,instagram,NULL,Introduction to the world of data and data science
466937,1,2023,1,23-Jan,onboarded,annual,23-Jan,Mexico,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466938,1,2023,1,23-Jan,onboarded,annual,23-Jan,Philippines,multiple_sources,I want to earn a higher salary.,Business analysis
466939,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466944,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,friend,I want to earn a higher salary.,Business analysis
466969,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
466992,1,2023,1,23-Jan,onboarded,annual,23-Jan,Trinidad and Tobago,other,Other,Specialized advanced topics
466997,0,2023,1,23-Jan,onboarded,NULL,23-Jan,United Kingdom,google,NULL,Introduction to the world of data and data science
467017,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467038,0,2023,1,23-Jan,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
467044,1,2023,1,23-Jan,onboarded,annual,23-Jan,Brazil,youtube,I want to join an industry-leading company.,Machine and deep learning
467061,1,2023,1,23-Jan,onboarded,annual,23-Jan,Nigeria,linkedin,NULL,Introduction to the world of data and data science
467064,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,friend,NULL,Introduction to the world of data and data science
467093,1,2023,1,23-Jan,onboarded,annual,23-Jan,Sweden,youtube,NULL,Introduction to the world of data and data science
467107,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,youtube,NULL,Introduction to the world of data and data science
467133,1,2023,1,23-Jan,onboarded,annual,23-Jan,Serbia,youtube,NULL,Introduction to the world of data and data science
467148,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
467164,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
467173,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,youtube,NULL,Introduction to the world of data and data science
467175,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
467188,1,2023,1,23-Jan,onboarded,annual,23-Jan,Indonesia,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467205,1,2023,1,23-Jan,onboarded,annual,23-Jan,Sweden,linkedin,NULL,Introduction to the world of data and data science
467210,1,2023,1,23-Jan,onboarded,annual,23-Jan,Russia,linkedin,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467212,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467213,1,2023,1,23-Jan,not-onboarded,annual,NULL,Poland,friend,NULL,NULL
467238,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467244,1,2023,1,23-Jan,onboarded,annual,23-Jan,Australia,friend,I want to join an industry-leading company.,Machine and deep learning
467246,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Brazil,friend,I want to improve my data skills.,Introduction to the world of data and data science
467261,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,linkedin,NULL,Introduction to the world of data and data science
467287,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,youtube,I want to become a data scientist.,Data analysis and data visualization
467366,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467374,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,other,NULL,Introduction to the world of data and data science
467382,1,2023,1,23-Jan,onboarded,annual,23-Jan,Ecuador,google,Other,Specialized advanced topics
467385,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,linkedin,NULL,Introduction to the world of data and data science
467397,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,instagram,NULL,Introduction to the world of data and data science
467402,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,youtube,NULL,Introduction to the world of data and data science
467405,1,2023,1,23-Jan,onboarded,monthly,23-Jan,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
467411,1,2023,1,23-Jan,onboarded,monthly,23-Jan,India,instagram,I want to join an industry-leading company.,Machine and deep learning
467418,1,2023,1,23-Jan,onboarded,annual,23-Feb,India,friend,I want to earn a higher salary.,Business analysis
467422,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,friend,I want to improve my data skills.,Introduction to the world of data and data science
467423,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467426,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,google,I want to improve my data skills.,Introduction to the world of data and data science
467429,0,2023,1,23-Jan,onboarded,NULL,23-Feb,Australia,linkedin,I want to join an industry-leading company.,Machine and deep learning
467437,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
467442,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Spain,instagram,NULL,Introduction to the world of data and data science
467448,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,other,I want to become a data scientist.,Data analysis and data visualization
467457,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,google,NULL,NULL
467460,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,linkedin,I want to earn a higher salary.,Business analysis
467473,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467479,1,2023,1,23-Jan,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
467499,1,2023,1,23-Jan,onboarded,annual,23-Jan,Brazil,linkedin,NULL,Introduction to the world of data and data science
467503,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Pakistan,google,I want to join an industry-leading company.,Machine and deep learning
467521,1,2023,1,23-Jan,onboarded,annual,23-Jan,Turkey,youtube,NULL,Introduction to the world of data and data science
467526,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,google,NULL,NULL
467548,1,2023,1,23-Jan,onboarded,annual,23-Jan,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
467576,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,instagram,NULL,Introduction to the world of data and data science
467593,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,friend,NULL,Introduction to the world of data and data science
467600,1,2023,1,23-Jan,onboarded,annual,23-Jan,Vietnam,multiple_sources,NULL,Introduction to the world of data and data science
467603,1,2023,1,23-Jan,onboarded,annual,23-Jan,Germany,google,Other,Specialized advanced topics
467641,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
467646,1,2023,1,23-Jan,onboarded,annual,23-Mar,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
467667,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467671,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,I want to earn a higher salary.,Business analysis
467675,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,friend,I want to become a data scientist.,Data analysis and data visualization
467689,1,2023,1,23-Jan,onboarded,annual,23-Jan,Australia,google,I want to join an industry-leading company.,Machine and deep learning
467691,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,other,NULL,Introduction to the world of data and data science
467695,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,twitter,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467723,1,2023,1,23-Jan,onboarded,annual,23-Jan,Pakistan,google,NULL,Introduction to the world of data and data science
467742,1,2023,1,23-Jan,onboarded,annual,23-Jan,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
467756,1,2023,1,23-Jan,onboarded,annual,23-Jan,New Zealand,facebook,NULL,Introduction to the world of data and data science
467758,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467779,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467787,1,2023,1,23-Jan,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
467795,1,2023,1,23-Jan,onboarded,annual,23-Jan,United Kingdom,friend,NULL,Introduction to the world of data and data science
467797,1,2023,1,23-Jan,onboarded,monthly,23-Jan,United Kingdom,youtube,NULL,Introduction to the world of data and data science
467800,1,2023,1,23-Jan,onboarded,annual,23-Jan,India,google,NULL,Introduction to the world of data and data science
467805,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,facebook,NULL,NULL
467816,1,2023,1,23-Jan,onboarded,annual,23-Jan,Australia,facebook,NULL,Introduction to the world of data and data science
467823,1,2023,1,23-Jan,onboarded,quarterly,23-Jan,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
467854,1,2023,1,23-Jan,onboarded,annual,23-Jan,Pakistan,instagram,I want to become a data scientist.,Data analysis and data visualization
467856,1,2023,1,23-Jan,onboarded,annual,23-Jan,United Kingdom,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467872,1,2023,1,23-Jan,onboarded,quarterly,23-Jan,Canada,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
467890,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467894,1,2023,1,23-Jan,onboarded,annual,23-Jan,Palestine State,friend,NULL,Introduction to the world of data and data science
467899,1,2023,1,23-Jan,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
467901,1,2023,1,23-Jan,onboarded,annual,23-Jan,Germany,youtube,I want to join an industry-leading company.,Machine and deep learning
467903,1,2023,1,23-Jan,onboarded,annual,23-Feb,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
467904,1,2023,1,23-Jan,onboarded,annual,23-Jan,United States of America,youtube,NULL,Introduction to the world of data and data science
467925,1,2023,1,23-Jan,onboarded,annual,23-Jan,Vietnam,multiple_sources,NULL,Introduction to the world of data and data science
467938,1,2023,1,23-Jan,onboarded,monthly,23-Jan,Brazil,instagram,NULL,Introduction to the world of data and data science
